BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
38,100,1.490,1.485,0.285,1.472,1.467,0.285,0.018,0.018,0.001,3.2887,3.1303,25.781,29.579,52.344,55.186,-1
38,195,0.621,1.485,0.283,0.605,1.467,0.283,0.016,0.018,0.001,3.0678,3.1373,36.250,29.196,62.500,54.906,-1
38,-1,0.621,1.485,0.283,0.605,1.467,0.283,0.016,0.018,0.001,-1,-1,-1,-1,-1,-1,0.63
39,0,0.621,1.485,0.283,0.605,1.467,0.283,0.016,0.018,0.001,3.1163,3.1163,29.297,29.297,57.812,57.812,-1
39,100,1.491,1.485,0.281,1.473,1.467,0.281,0.018,0.018,0.001,3.2691,3.1313,23.047,29.127,57.031,55.500,-1
39,195,0.608,1.485,0.280,0.590,1.467,0.280,0.018,0.018,0.001,3.1550,3.1408,32.500,29.014,50.000,55.140,-1
39,-1,0.608,1.485,0.280,0.590,1.467,0.280,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.73
40,0,0.608,1.485,0.280,0.590,1.467,0.280,0.018,0.018,0.001,3.2158,3.2158,27.344,27.344,50.000,50.000,-1
40,100,1.486,1.485,0.278,1.469,1.467,0.278,0.017,0.018,0.001,3.0760,3.1213,28.516,29.641,57.422,55.635,-1
40,195,0.599,1.485,0.276,0.581,1.467,0.276,0.017,0.018,0.001,3.3417,3.1277,21.250,29.472,48.750,55.252,-1
40,-1,0.599,1.485,0.276,0.581,1.467,0.276,0.017,0.018,0.001,-1,-1,-1,-1,-1,-1,0.71
41,0,0.599,1.485,0.276,0.581,1.467,0.276,0.017,0.018,0.001,3.0839,3.0839,31.641,31.641,58.203,58.203,-1
41,100,1.488,1.485,0.275,1.470,1.467,0.275,0.018,0.018,0.001,3.1986,3.1174,26.562,29.587,53.125,55.198,-1
41,195,0.621,1.485,0.273,0.603,1.467,0.273,0.018,0.018,0.001,3.3306,3.1214,30.000,29.340,56.250,55.294,-1
41,-1,0.621,1.485,0.273,0.603,1.467,0.273,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.56
42,0,0.621,1.485,0.273,0.603,1.467,0.273,0.018,0.018,0.001,3.0238,3.0238,29.297,29.297,56.641,56.641,-1
42,100,1.483,1.485,0.272,1.465,1.467,0.272,0.019,0.018,0.001,2.9500,3.0940,33.594,29.722,57.031,55.616,-1
42,195,0.621,1.485,0.270,0.603,1.467,0.270,0.018,0.018,0.001,2.9938,3.1047,32.500,29.550,57.500,55.568,-1
42,-1,0.621,1.485,0.270,0.603,1.467,0.270,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.44
43,0,0.621,1.485,0.270,0.603,1.467,0.270,0.018,0.018,0.001,3.1480,3.1480,26.562,26.562,52.734,52.734,-1
43,100,1.488,1.485,0.269,1.469,1.467,0.269,0.018,0.018,0.001,3.0349,3.1093,29.297,29.254,57.422,55.736,-1
43,195,0.615,1.485,0.267,0.596,1.467,0.267,0.018,0.018,0.001,3.1029,3.1177,28.750,29.316,55.000,55.420,-1
43,-1,0.615,1.485,0.267,0.596,1.467,0.267,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.57
44,0,0.615,1.485,0.267,0.596,1.467,0.267,0.018,0.018,0.001,3.1808,3.1808,28.906,28.906,52.344,52.344,-1
44,100,1.501,1.485,0.266,1.482,1.467,0.266,0.018,0.018,0.001,3.0387,3.1093,27.344,29.931,57.812,55.635,-1
44,195,0.604,1.485,0.264,0.586,1.467,0.264,0.018,0.018,0.001,3.6586,3.1057,22.500,30.020,43.750,55.738,-1
44,-1,0.604,1.485,0.264,0.586,1.467,0.264,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.66
45,0,0.604,1.485,0.264,0.586,1.467,0.264,0.018,0.018,0.001,3.1924,3.1924,27.734,27.734,55.078,55.078,-1
45,100,1.488,1.485,0.263,1.470,1.467,0.263,0.018,0.018,0.001,3.2270,3.1034,27.344,29.556,53.516,55.975,-1
45,195,0.623,1.485,0.262,0.604,1.467,0.262,0.018,0.018,0.001,3.3229,3.1061,22.500,29.444,52.500,55.876,-1
45,-1,0.623,1.485,0.262,0.604,1.467,0.262,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.65
46,0,0.623,1.485,0.262,0.604,1.467,0.262,0.018,0.018,0.001,3.3060,3.3060,25.781,25.781,52.734,52.734,-1
46,100,1.485,1.485,0.260,1.467,1.467,0.260,0.018,0.018,0.001,3.2628,3.0951,25.391,29.575,50.000,55.801,-1
46,195,0.619,1.485,0.259,0.602,1.467,0.259,0.018,0.018,0.001,3.2317,3.0921,27.500,29.868,50.000,55.992,-1
46,-1,0.619,1.485,0.259,0.602,1.467,0.259,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.62
47,0,0.619,1.485,0.259,0.602,1.467,0.259,0.018,0.018,0.001,2.9194,2.9194,30.469,30.469,60.156,60.156,-1
47,100,1.484,1.485,0.258,1.468,1.467,0.258,0.016,0.018,0.001,3.0573,3.0830,29.297,30.299,56.250,56.169,-1
