BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
35,195,0.514,1.499,0.345,0.428,1.358,0.344,0.086,0.141,0.111,1.7619,1.5964,55.000,60.770,78.750,82.358,-1
35,-1,0.514,1.499,0.345,0.428,1.358,0.344,0.086,0.141,0.111,-1,-1,-1,-1,-1,-1,0.57
36,0,0.514,1.499,0.345,0.428,1.358,0.344,0.086,0.141,0.111,1.4899,1.4899,64.062,64.062,84.375,84.375,-1
36,100,1.486,1.499,0.343,1.400,1.358,0.342,0.085,0.141,0.111,1.5356,1.5526,58.203,61.839,84.766,82.824,-1
36,195,0.597,1.498,0.341,0.495,1.358,0.340,0.101,0.141,0.111,1.6395,1.5743,60.000,61.364,83.750,82.456,-1
36,-1,0.597,1.498,0.341,0.495,1.358,0.340,0.101,0.141,0.111,-1,-1,-1,-1,-1,-1,0.58
37,0,0.597,1.498,0.341,0.495,1.358,0.340,0.101,0.141,0.111,1.3745,1.3745,67.578,67.578,83.984,83.984,-1
37,100,1.488,1.498,0.339,1.398,1.358,0.338,0.090,0.140,0.110,1.5077,1.5478,61.719,61.993,83.203,82.921,-1
37,195,0.496,1.498,0.337,0.408,1.358,0.336,0.088,0.140,0.110,1.4205,1.5532,63.750,61.830,85.000,82.802,-1
37,-1,0.496,1.498,0.337,0.408,1.358,0.336,0.088,0.140,0.110,-1,-1,-1,-1,-1,-1,0.55
38,0,0.496,1.498,0.337,0.408,1.358,0.336,0.088,0.140,0.110,1.3730,1.3730,65.234,65.234,85.938,85.938,-1
38,100,1.501,1.498,0.335,1.394,1.358,0.334,0.107,0.140,0.110,1.8758,1.5187,53.125,62.450,73.828,83.412,-1
38,195,0.579,1.498,0.334,0.494,1.358,0.332,0.085,0.139,0.110,1.6356,1.5343,66.250,62.228,80.000,83.040,-1
38,-1,0.579,1.498,0.334,0.494,1.358,0.332,0.085,0.139,0.110,-1,-1,-1,-1,-1,-1,0.57
39,0,0.579,1.498,0.334,0.494,1.358,0.332,0.085,0.139,0.110,1.4551,1.4551,62.109,62.109,84.766,84.766,-1
39,100,1.484,1.498,0.332,1.386,1.359,0.330,0.098,0.139,0.109,1.4271,1.4970,62.109,62.976,85.547,83.567,-1
39,195,0.585,1.498,0.330,0.494,1.359,0.328,0.091,0.139,0.109,1.8671,1.5111,58.750,62.486,80.000,83.292,-1
39,-1,0.585,1.498,0.330,0.494,1.359,0.328,0.091,0.139,0.109,-1,-1,-1,-1,-1,-1,0.57
40,0,0.585,1.498,0.330,0.494,1.359,0.328,0.091,0.139,0.109,1.6530,1.6530,57.812,57.812,80.078,80.078,-1
40,100,1.209,1.497,0.328,1.115,1.359,0.326,0.094,0.138,0.109,1.5514,1.4778,59.375,63.185,81.641,83.779,-1
40,195,0.586,1.497,0.326,0.502,1.359,0.324,0.084,0.138,0.108,1.7787,1.4938,55.000,62.916,78.750,83.458,-1
40,-1,0.586,1.497,0.326,0.502,1.359,0.324,0.084,0.138,0.108,-1,-1,-1,-1,-1,-1,0.59
41,0,0.586,1.497,0.326,0.502,1.359,0.324,0.084,0.138,0.108,1.3342,1.3342,66.797,66.797,85.547,85.547,-1
41,100,1.479,1.497,0.325,1.394,1.359,0.322,0.085,0.138,0.108,1.6783,1.4872,59.375,63.478,80.469,83.505,-1
41,195,0.506,1.497,0.323,0.409,1.360,0.321,0.097,0.137,0.108,1.7510,1.4849,57.500,63.272,78.750,83.686,-1
41,-1,0.506,1.497,0.323,0.409,1.360,0.321,0.097,0.137,0.108,-1,-1,-1,-1,-1,-1,0.6
42,0,0.506,1.497,0.323,0.409,1.360,0.321,0.097,0.137,0.108,1.2368,1.2368,70.703,70.703,88.672,88.672,-1
42,100,1.493,1.497,0.321,1.393,1.360,0.319,0.100,0.137,0.107,1.3397,1.4275,68.359,64.608,85.547,84.360,-1
