BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
22,195,0.644,1.479,0.434,0.492,1.258,0.435,0.152,0.221,0.105,3.7916,3.9482,21.250,15.966,41.250,37.068,-1
22,-1,0.644,1.479,0.434,0.492,1.258,0.435,0.152,0.221,0.105,-1,-1,-1,-1,-1,-1,0.36
23,0,0.644,1.479,0.434,0.492,1.258,0.435,0.152,0.221,0.105,4.0163,4.0163,14.844,14.844,34.766,34.766,-1
23,100,1.473,1.479,0.430,1.289,1.258,0.431,0.183,0.221,0.104,3.8630,3.9229,18.359,16.294,40.234,37.566,-1
23,195,0.665,1.479,0.425,0.488,1.258,0.426,0.177,0.220,0.104,3.9572,3.9163,18.750,16.534,35.000,37.808,-1
23,-1,0.665,1.479,0.425,0.488,1.258,0.426,0.177,0.220,0.104,-1,-1,-1,-1,-1,-1,0.72
24,0,0.665,1.479,0.425,0.488,1.258,0.426,0.177,0.220,0.104,3.8230,3.8230,15.234,15.234,35.156,35.156,-1
24,100,1.565,1.478,0.421,1.081,1.258,0.422,0.484,0.220,0.104,3.8129,3.9011,18.750,16.681,40.625,38.196,-1
24,195,0.641,1.478,0.417,0.489,1.258,0.418,0.152,0.220,0.104,4.1048,3.8941,6.250,16.806,27.500,38.310,-1
24,-1,0.641,1.478,0.417,0.489,1.258,0.418,0.152,0.220,0.104,-1,-1,-1,-1,-1,-1,0.77
25,0,0.641,1.478,0.417,0.489,1.258,0.418,0.152,0.220,0.104,3.8790,3.8790,18.750,18.750,40.234,40.234,-1
25,100,1.471,1.478,0.413,1.305,1.258,0.414,0.166,0.220,0.104,3.8784,3.8744,16.797,17.450,40.234,38.660,-1
25,195,0.610,1.478,0.410,0.482,1.258,0.411,0.128,0.219,0.103,3.7946,3.8717,20.000,17.188,38.750,38.570,-1
25,-1,0.610,1.478,0.410,0.482,1.258,0.411,0.128,0.219,0.103,-1,-1,-1,-1,-1,-1,1.37
26,0,0.610,1.478,0.410,0.482,1.258,0.411,0.128,0.219,0.103,3.7950,3.7950,16.797,16.797,38.672,38.672,-1
26,100,1.451,1.478,0.406,1.299,1.258,0.407,0.152,0.220,0.103,3.7943,3.8380,21.875,17.903,38.672,39.701,-1
26,195,0.669,1.477,0.402,0.499,1.258,0.403,0.170,0.219,0.103,4.3047,3.8497,15.000,17.666,32.500,39.386,-1
26,-1,0.669,1.477,0.402,0.499,1.258,0.403,0.170,0.219,0.103,-1,-1,-1,-1,-1,-1,0.41
27,0,0.669,1.477,0.402,0.499,1.258,0.403,0.170,0.219,0.103,3.6867,3.6867,19.922,19.922,42.578,42.578,-1
27,100,1.480,1.477,0.399,1.302,1.258,0.400,0.177,0.219,0.103,3.8565,3.8170,16.016,17.996,41.797,40.412,-1
27,195,0.681,1.477,0.396,0.500,1.258,0.397,0.181,0.219,0.103,3.8870,3.8144,16.250,17.874,41.250,40.186,-1
27,-1,0.681,1.477,0.396,0.500,1.258,0.397,0.181,0.219,0.103,-1,-1,-1,-1,-1,-1,0.55
